;request_id;timestamp;user_id;movie_id;rating
0;0;874724710;258;254;4.0
1;1;874724727;258;285;4.0
2;2;874724754;258;297;4.0
3;3;874724781;258;184;4.0
4;4;874724843;258;172;4.0
5;5;874724882;258;107;4.0
6;6;874724882;258;771;4.0
7;7;874724905;258;287;3.0
8;8;874724937;258;927;4.0
9;9;874724988;258;116;4.0
10;10;874725081;258;199;4.0
11;11;874725120;258;404;3.0
12;12;874725264;258;1073;3.0
13;13;874725386;258;175;4.0
14;14;874725485;258;356;5.0
15;15;874725485;258;209;4.0
16;16;874728168;850;686;2.0
17;17;874728338;850;695;3.0
18;18;874728338;850;283;3.0
19;19;874728370;850;294;5.0
20;20;874728396;850;472;4.0
21;21;874728396;850;543;4.0
22;22;874728430;850;289;4.0
23;23;874728461;850;146;4.0
24;24;874728565;850;120;4.0
25;25;874728598;850;716;3.0
26;26;874729682;711;219;5.0
27;27;874729682;711;1039;4.0
28;28;874729749;711;509;2.0
29;29;874729750;711;49;4.0
30;30;874729750;711;730;5.0
31;31;874729750;711;416;4.0
32;32;874729778;711;622;4.0
33;33;874729778;711;384;5.0
34;34;874729816;711;65;5.0
35;35;874729816;711;96;5.0
36;36;874729850;711;552;5.0
37;37;874729850;711;968;4.0
38;38;874729850;711;78;4.0
39;39;874729850;711;95;5.0
40;40;874729901;711;180;5.0
41;41;874729901;711;172;5.0
42;42;874729901;711;171;5.0
43;43;874729935;711;41;1.0
44;44;874729935;711;401;4.0
45;45;874729935;711;497;3.0
46;46;874729935;711;233;2.0
47;47;874729935;711;420;4.0
48;48;874729935;711;738;4.0
49;49;874729960;711;422;3.0
50;50;874729995;711;98;4.0
51;51;874729995;711;173;5.0
52;52;874729995;711;691;5.0
53;53;874729996;711;811;4.0
54;54;874729996;711;1219;5.0
55;55;874729996;711;391;5.0
56;56;874730031;711;60;3.0
57;57;874730031;711;81;5.0
58;58;874730031;711;214;3.0
59;59;874730031;711;201;4.0
60;60;874730056;711;431;4.0
61;61;874730085;711;194;3.0
62;62;874730085;711;461;3.0
63;63;874730085;711;68;3.0
64;64;874730085;711;745;4.0
65;65;874730155;711;775;4.0
66;66;874730155;711;87;4.0
67;67;874730155;711;1054;4.0
68;68;874730155;711;176;2.0
69;69;874730179;711;3;4.0
70;70;874730206;711;784;5.0
71;71;874730206;711;237;3.0
72;72;874730206;711;1468;4.0
73;73;874730234;711;364;3.0
74;74;874730234;711;418;3.0
75;75;874730234;711;659;4.0
76;76;874730234;711;584;4.0
77;77;874730235;711;1502;4.0
78;78;874730261;711;559;3.0
79;79;874730261;711;71;4.0
80;80;874730261;711;227;3.0
81;81;874730261;711;70;5.0
82;82;874730293;711;72;5.0
83;83;874730293;711;621;4.0
84;84;874730293;711;209;5.0
85;85;874730320;711;392;3.0
86;86;874730320;711;661;5.0
87;87;874730320;711;140;3.0
88;88;874730342;711;583;4.0
89;89;874730370;711;731;5.0
90;90;874730370;711;948;4.0
91;91;874730370;711;377;4.0
92;92;874730370;711;715;5.0
93;93;874730396;711;190;3.0
94;94;874730396;711;195;4.0
95;95;874730396;711;82;4.0
96;96;874730420;711;58;2.0
97;97;874730443;711;135;1.0
98;98;874730467;711;229;3.0
99;99;874730467;711;654;5.0
100;100;874730467;711;403;3.0
101;101;874730490;711;1052;4.0
102;102;874730491;711;567;5.0
103;103;874730491;711;940;5.0
104;104;874730491;711;728;5.0
105;105;874730520;711;59;1.0
106;106;874730520;711;505;3.0
107;107;874730520;711;494;4.0
108;108;874730521;711;945;4.0
109;109;874730521;711;485;4.0
110;110;874730552;711;746;3.0
111;111;874730552;711;430;3.0
112;112;874730552;711;94;4.0
113;113;874730553;711;417;3.0
114;114;874730553;711;37;4.0
115;115;874767408;850;110;3.0
116;116;874767408;850;1013;3.0
117;117;874767408;850;844;3.0
118;118;874767519;850;741;5.0
119;119;874767550;850;814;3.0
120;120;874767550;850;823;4.0
121;122;874774286;118;299;5.0
122;123;874774286;118;285;5.0
123;124;874774449;118;321;4.0
124;125;874774449;118;322;4.0
125;126;874774575;118;274;5.0
126;127;874774575;118;865;3.0
127;128;874774575;118;457;5.0
128;129;874774575;118;99;5.0
129;130;874774718;118;49;5.0
130;131;874774719;118;454;4.0
131;132;874774815;118;740;4.0
132;133;874774956;118;234;5.0
133;134;874774956;118;812;4.0
134;135;874774956;118;717;5.0
135;136;874774993;118;276;4.0
136;137;874775038;118;297;4.0
137;138;874775038;118;236;5.0
138;139;874775136;118;1085;4.0
139;140;874775136;118;411;4.0
140;141;874775136;118;281;5.0
141;142;874775185;118;627;4.0
142;143;874775185;118;6;5.0
143;144;874775262;118;275;2.0
144;145;874775262;118;1015;5.0
145;146;874775262;118;92;4.0
146;147;874775262;118;124;5.0
147;148;874775311;118;221;5.0
148;149;874775311;118;120;4.0
149;150;874775406;118;828;5.0
150;151;874775406;118;981;4.0
151;152;874775406;118;822;3.0
152;153;874775406;118;741;5.0
153;154;874775406;118;180;4.0
154;155;874775406;118;471;4.0
155;156;874775465;118;761;4.0
156;157;874775465;118;596;4.0
157;158;874775465;118;286;4.0
158;159;874775535;118;116;5.0
159;160;874775535;118;923;4.0
160;161;874775580;118;825;4.0
161;162;874775580;118;474;4.0
162;163;874775580;118;108;5.0
163;164;874775580;118;273;4.0
164;165;874775614;118;256;4.0
165;166;874775647;118;472;3.0
166;167;874775680;118;1201;4.0
167;168;874775731;118;249;2.0
168;169;874775815;118;404;4.0
169;170;874775815;118;826;3.0
170;171;874775849;118;104;2.0
171;172;874775914;118;254;3.0
172;173;874775914;118;545;4.0
173;174;874775945;118;929;3.0
174;175;874775945;118;716;3.0
175;176;874775980;118;1033;3.0
176;177;874775980;118;830;2.0
177;178;874777260;639;789;4.0
178;179;874777440;639;10;4.0
179;180;874777491;639;11;5.0
180;181;874777491;639;495;4.0
181;182;874777528;639;55;5.0
182;183;874777528;639;381;4.0
183;184;874777528;639;179;5.0
184;185;874777583;639;169;5.0
185;186;874777623;639;133;5.0
186;187;874777623;639;473;4.0
187;188;874777658;639;769;4.0
188;189;874777701;639;63;5.0
189;190;874777735;639;174;5.0
190;191;874777735;639;46;4.0
191;192;874777735;639;80;5.0
192;193;874777765;639;54;5.0
193;194;874777833;639;460;4.0
194;195;874777890;639;168;5.0
195;196;874777925;639;181;5.0
196;197;874777948;639;317;5.0
197;198;874777974;639;203;5.0
198;199;874777998;639;90;4.0
199;200;874778065;639;84;5.0
200;201;874778065;639;69;4.0
201;202;874778065;639;3;4.0
202;203;874778095;639;940;5.0
203;204;874778096;639;579;5.0
204;205;874778154;639;208;5.0
205;206;874778181;639;188;5.0
206;207;874778207;639;692;5.0
207;208;874778240;639;95;5.0
208;209;874778240;639;200;4.0
209;210;874778240;639;662;5.0
210;211;874778274;639;213;5.0
211;212;874778274;639;356;5.0
212;213;874778274;639;52;4.0
213;214;874778274;639;238;5.0
214;215;874778299;639;1072;5.0
215;216;874778299;639;427;5.0
216;217;874778345;639;41;5.0
217;218;874778345;639;65;4.0
218;219;874778366;639;201;5.0
219;220;874778424;639;230;5.0
220;221;874778479;639;67;4.0
221;222;874778479;639;539;3.0
222;223;874778479;639;21;4.0
223;224;874778479;639;232;4.0
224;225;874778479;639;160;4.0
225;226;874778515;639;194;4.0
226;227;874778515;639;78;5.0
227;228;874778515;639;91;4.0
228;229;874778568;639;683;4.0
229;230;874778568;639;1;4.0
230;231;874778569;639;565;4.0
231;232;874778569;639;225;5.0
232;233;874778569;639;567;4.0
