;request_id;timestamp;user_id;movie_id;rating;status
0;313;874784266;22;322;2.0;cache_missed
1;314;874784337;22;712;4.0;cache_missed
2;315;874784337;22;180;4.0;cache_missed
3;316;874784338;22;249;4.0;cache_missed
4;317;874784385;22;6;4.0;cache_missed
5;318;874784440;22;13;4.0;cache_missed
6;319;874784440;22;49;4.0;cache_missed
7;320;874784440;22;918;5.0;cache_missed
8;321;874784440;22;123;5.0;cache_missed
9;322;874784466;22;18;4.0;cache_missed
10;323;874784466;22;115;5.0;cache_missed
11;324;874784466;22;108;3.0;cache_missed
12;325;874784497;22;12;4.0;cache_missed
13;326;874784538;22;407;5.0;cache_missed
14;327;874784557;22;99;5.0;cache_missed
15;328;874784575;22;282;4.0;cache_missed
16;329;874784615;22;0;5.0;cache_missed
17;330;874784638;22;404;4.0;cache_missed
18;331;874784638;22;223;5.0;cache_missed
19;332;874784668;22;545;3.0;cache_missed
20;333;874784668;22;150;3.0;cache_missed
21;334;874784712;22;234;1.0;cache_missed
22;335;874784972;22;471;2.0;cache_missed
23;336;874785024;22;596;3.0;cache_missed
24;337;874785165;22;201;3.0;cache_missed
25;338;874785165;22;960;5.0;cache_missed
26;339;874785194;22;517;5.0;cache_missed
27;340;874785233;22;55;4.0;cache_missed
28;341;874785233;22;356;3.0;cache_missed
29;342;874785233;22;432;5.0;cache_missed
30;343;874785348;22;169;4.0;cache_missed
31;344;874785447;22;521;4.0;cache_missed
32;345;874785448;22;602;4.0;cache_missed
33;346;874785474;22;7;4.0;cache_missed
34;347;874785474;22;274;5.0;cache_missed
35;348;874785526;22;58;4.0;cache_missed
36;349;874785526;22;413;3.0;cache_missed
37;350;874785526;22;704;4.0;cache_missed
38;351;874785526;22;174;5.0;cache_missed
39;352;874785526;22;237;5.0;cache_missed
40;353;874785551;22;95;4.0;cache_missed
41;354;874785552;22;153;3.0;cache_missed
42;355;874785582;22;88;5.0;cache_missed
43;356;874785582;22;227;4.0;cache_missed
44;357;874785624;22;54;4.0;cache_missed
45;358;874785624;22;503;4.0;cache_missed
46;359;874785624;22;233;2.0;cache_missed
47;360;874785652;22;173;4.0;cache_missed
48;361;874785675;22;212;3.0;cache_missed
49;362;874785701;22;213;3.0;cache_missed
50;363;874785728;22;478;5.0;cache_missed
51;364;874785728;22;182;3.0;cache_missed
52;365;874785756;22;131;4.0;cache_missed
53;366;874785756;22;184;4.0;cache_missed
54;367;874785809;22;170;5.0;cache_missed
55;368;874785809;22;31;3.0;cache_missed
56;369;874785809;22;229;4.0;cache_missed
57;370;874785809;22;1005;3.0;cache_missed
58;371;874785843;22;641;3.0;cache_missed
59;372;874785843;22;175;3.0;cache_missed
60;373;874785843;22;462;4.0;cache_missed
61;374;874785843;22;511;5.0;cache_missed
62;375;874785843;22;208;5.0;cache_missed
63;376;874785889;22;709;4.0;cache_missed
64;377;874785889;22;171;4.0;cache_missed
65;378;874785926;22;651;4.0;cache_missed
66;379;874785926;22;82;4.0;cache_missed
67;380;874785926;22;143;3.0;cache_missed
68;381;874785926;22;526;4.0;cache_missed
69;382;874785957;22;101;3.0;cache_missed
70;383;874785957;22;366;4.0;cache_missed
71;384;874785957;22;78;4.0;cache_missed
72;385;874785985;22;188;5.0;cache_missed
73;386;874786016;22;97;5.0;cache_missed
74;387;874786016;22;193;4.0;cache_missed
75;388;874786037;22;417;4.0;cache_missed
76;389;874786066;22;142;3.0;cache_missed
77;390;874786098;22;628;4.0;cache_missed
78;391;874786098;22;133;4.0;cache_missed
79;392;874786098;22;98;4.0;cache_missed
80;393;874786098;22;386;3.0;cache_missed
81;394;874786122;22;203;3.0;cache_missed
82;395;874786220;22;132;4.0;cache_missed
83;396;874786220;22;94;4.0;cache_missed
84;397;874786244;22;144;3.0;cache_missed
85;409;874786438;22;152;4.0;cache_missed
86;411;874786460;912;3;4.0;cache_missed
87;412;874786462;22;384;4.0;cache_missed
88;417;874786488;22;422;3.0;cache_missed
89;419;874786512;22;210;4.0;cache_missed
90;420;874786513;22;69;2.0;cache_missed
91;452;874786746;22;202;4.0;cache_missed
92;456;874786770;22;510;5.0;cache_missed
93;457;874786770;22;420;5.0;cache_missed
94;461;874786793;22;27;3.0;cache_missed
95;472;874786880;22;61;3.0;cache_missed
96;475;874786903;22;746;3.0;cache_missed
97;480;874786926;22;195;2.0;cache_missed
98;482;874786950;22;161;3.0;cache_missed
99;484;874786974;22;527;4.0;cache_missed
100;485;874786993;22;194;4.0;cache_missed
101;488;874787016;22;72;3.0;cache_missed
