;request_id;timestamp;user_id;movie_id;rating;status
0;26;874729682;711;219;5.0;cache_missed
1;27;874729682;711;1039;4.0;cache_missed
2;28;874729749;711;509;2.0;cache_missed
3;29;874729750;711;49;4.0;cache_missed
4;30;874729750;711;730;5.0;cache_missed
5;31;874729750;711;416;4.0;cache_missed
6;32;874729778;711;622;4.0;cache_missed
7;33;874729778;711;384;5.0;cache_missed
8;34;874729816;711;65;5.0;cache_missed
9;35;874729816;711;96;5.0;cache_missed
10;36;874729850;711;552;5.0;cache_missed
11;37;874729850;711;968;4.0;cache_missed
12;38;874729850;711;78;4.0;cache_missed
13;39;874729850;711;95;5.0;cache_missed
14;40;874729901;711;180;5.0;cache_missed
15;41;874729901;711;172;5.0;cache_missed
16;42;874729901;711;171;5.0;cache_missed
17;43;874729935;711;41;1.0;cache_missed
18;44;874729935;711;401;4.0;cache_missed
19;45;874729935;711;497;3.0;cache_missed
20;46;874729935;711;233;2.0;cache_missed
21;47;874729935;711;420;4.0;cache_missed
22;48;874729935;711;738;4.0;cache_missed
23;49;874729960;711;422;3.0;cache_missed
24;50;874729995;711;98;4.0;cache_missed
25;51;874729995;711;173;5.0;cache_missed
26;52;874729995;711;691;5.0;cache_missed
27;53;874729996;711;811;4.0;cache_missed
28;54;874729996;711;1219;5.0;cache_missed
29;55;874729996;711;391;5.0;cache_missed
30;56;874730031;711;60;3.0;cache_missed
31;57;874730031;711;81;5.0;cache_missed
32;58;874730031;711;214;3.0;cache_missed
33;59;874730031;711;201;4.0;cache_missed
34;60;874730056;711;431;4.0;cache_missed
35;61;874730085;711;194;3.0;cache_missed
36;62;874730085;711;461;3.0;cache_missed
37;63;874730085;711;68;3.0;cache_missed
38;64;874730085;711;745;4.0;cache_missed
39;65;874730155;711;775;4.0;cache_missed
40;66;874730155;711;87;4.0;cache_missed
41;67;874730155;711;1054;4.0;cache_missed
42;68;874730155;711;176;2.0;cache_missed
43;69;874730179;711;3;4.0;cache_missed
44;70;874730206;711;784;5.0;cache_missed
45;71;874730206;711;237;3.0;cache_missed
46;72;874730206;711;1468;4.0;cache_missed
47;73;874730234;711;364;3.0;cache_missed
48;74;874730234;711;418;3.0;cache_missed
49;75;874730234;711;659;4.0;cache_missed
50;76;874730234;711;584;4.0;cache_missed
51;77;874730235;711;1502;4.0;cache_missed
52;78;874730261;711;559;3.0;cache_missed
53;79;874730261;711;71;4.0;cache_missed
54;80;874730261;711;227;3.0;cache_missed
55;81;874730261;711;70;5.0;cache_missed
56;82;874730293;711;72;5.0;cache_missed
57;83;874730293;711;621;4.0;cache_missed
58;84;874730293;711;209;5.0;cache_missed
59;85;874730320;711;392;3.0;cache_missed
60;86;874730320;711;661;5.0;cache_missed
61;87;874730320;711;140;3.0;cache_missed
62;88;874730342;711;583;4.0;cache_missed
63;89;874730370;711;731;5.0;cache_missed
64;90;874730370;711;948;4.0;cache_missed
65;91;874730370;711;377;4.0;cache_missed
66;92;874730370;711;715;5.0;cache_missed
67;93;874730396;711;190;3.0;cache_missed
68;94;874730396;711;195;4.0;cache_missed
69;95;874730396;711;82;4.0;cache_missed
