;request_id;timestamp;user_id;movie_id;rating;status
0;398;874786337;275;257;5.0;cache_missed
1;399;874786338;275;299;4.0;cache_missed
2;400;874786366;275;327;4.0;cache_missed
3;401;874786366;275;293;4.0;cache_missed
4;402;874786392;275;287;4.0;cache_missed
5;403;874786392;275;322;3.0;cache_missed
6;404;874786392;275;321;3.0;cache_missed
7;405;874786419;275;357;3.0;cache_missed
8;406;874786419;275;323;4.0;cache_missed
9;407;874786419;275;677;3.0;cache_missed
10;408;874786419;275;324;3.0;cache_missed
11;410;874786439;275;259;3.0;cache_missed
12;413;874786467;275;918;4.0;cache_missed
13;414;874786467;275;507;5.0;cache_missed
14;415;874786467;275;297;5.0;cache_missed
15;416;874786467;275;407;5.0;cache_missed
16;418;874786488;275;180;5.0;cache_missed
17;421;874786517;275;6;5.0;cache_missed
18;422;874786517;275;272;4.0;cache_missed
19;423;874786538;275;627;4.0;cache_missed
20;424;874786568;275;126;5.0;cache_missed
21;425;874786568;275;150;5.0;cache_missed
22;426;874786568;275;116;4.0;cache_missed
23;427;874786568;275;545;3.0;cache_missed
24;428;874786568;275;0;5.0;cache_missed
25;429;874786605;275;275;4.0;cache_missed
26;430;874786605;275;283;4.0;cache_missed
27;431;874786605;275;546;4.0;cache_missed
28;432;874786605;275;99;5.0;cache_missed
29;433;874786632;275;590;3.0;cache_missed
30;434;874786632;275;248;4.0;cache_missed
31;435;874786632;275;695;2.0;cache_missed
32;436;874786657;275;122;4.0;cache_missed
33;437;874786657;275;256;4.0;cache_missed
34;438;874786657;275;470;4.0;cache_missed
35;441;874786686;275;146;4.0;cache_missed
36;442;874786686;275;245;4.0;cache_missed
37;443;874786686;275;108;4.0;cache_missed
38;444;874786686;275;292;4.0;cache_missed
39;445;874786686;275;409;4.0;cache_missed
40;446;874786686;275;24;4.0;cache_missed
41;448;874786713;275;239;4.0;cache_missed
42;449;874786713;275;1015;3.0;cache_missed
43;450;874786713;275;454;4.0;cache_missed
44;451;874786734;275;234;4.0;cache_missed
45;453;874786756;275;474;5.0;cache_missed
46;454;874786756;275;236;5.0;cache_missed
47;455;874786756;275;741;4.0;cache_missed
48;458;874786784;275;1009;3.0;cache_missed
49;459;874786784;275;684;4.0;cache_missed
50;460;874786784;275;249;4.0;cache_missed
51;462;874786807;275;844;4.0;cache_missed
52;463;874786807;275;410;4.0;cache_missed
53;464;874786807;275;822;3.0;cache_missed
54;465;874786831;275;405;2.0;cache_missed
55;466;874786831;275;472;4.0;cache_missed
56;467;874786854;275;224;3.0;cache_missed
57;468;874786854;275;457;4.0;cache_missed
58;469;874786854;275;289;4.0;cache_missed
59;470;874786876;275;124;4.0;cache_missed
60;471;874786876;275;1128;4.0;cache_missed
61;473;874786897;275;839;3.0;cache_missed
62;474;874786897;275;120;4.0;cache_missed
63;476;874786924;275;147;3.0;cache_missed
64;477;874786924;275;107;3.0;cache_missed
65;478;874786924;275;2;3.0;cache_missed
66;479;874786924;275;149;4.0;cache_missed
67;481;874786945;275;973;2.0;cache_missed
68;483;874786964;275;117;3.0;cache_missed
69;486;874787006;275;251;3.0;cache_missed
70;487;874787006;275;824;3.0;cache_missed
71;490;874787044;275;404;3.0;cache_missed
72;491;874787044;275;1027;3.0;cache_missed
73;493;874787065;275;992;3.0;cache_missed
74;494;874787065;275;280;3.0;cache_missed
75;496;874787090;275;976;2.0;cache_missed
76;497;874787091;275;1244;3.0;cache_missed
77;498;874787109;275;471;3.0;cache_missed
78;502;874787150;275;596;3.0;cache_missed
79;503;874787150;275;1012;3.0;cache_missed
80;504;874787150;275;121;3.0;cache_missed
81;506;874787172;275;119;2.0;cache_missed
82;507;874787172;275;929;2.0;cache_missed
83;508;874787195;275;20;3.0;cache_missed
84;509;874787195;275;594;2.0;cache_missed
85;512;874787214;275;762;3.0;cache_missed
86;513;874787237;275;455;2.0;cache_missed
87;516;874787300;275;1078;2.0;cache_missed
88;520;874787353;275;1005;3.0;cache_missed
89;521;874787353;275;191;5.0;cache_missed
90;522;874787353;275;213;5.0;cache_missed
91;523;874787353;275;179;5.0;cache_missed
92;525;874787376;275;174;5.0;cache_missed
93;527;874787407;275;581;3.0;cache_missed
94;528;874787407;275;46;4.0;cache_missed
95;529;874787407;275;11;5.0;cache_missed
96;530;874787407;275;26;3.0;cache_missed
97;532;874787441;275;468;4.0;cache_missed
98;533;874787441;275;63;5.0;cache_missed
99;534;874787441;275;159;4.0;cache_missed
100;535;874787441;275;27;4.0;cache_missed
101;536;874787441;275;134;5.0;cache_missed
102;538;874787467;275;22;5.0;cache_missed
103;539;874787467;275;805;4.0;cache_missed
104;540;874787467;275;64;4.0;cache_missed
105;541;874787496;275;317;5.0;cache_missed
106;542;874787496;275;21;5.0;cache_missed
107;543;874787496;275;522;4.0;cache_missed
108;544;874787497;275;10;5.0;cache_missed
109;545;874787526;275;356;5.0;cache_missed
110;546;874787526;275;460;4.0;cache_missed
111;547;874787526;275;557;4.0;cache_missed
112;548;874787526;275;56;3.0;cache_missed
113;549;874787526;275;386;3.0;cache_missed
114;550;874787549;275;196;5.0;cache_missed
115;551;874787549;275;96;3.0;cache_missed
116;552;874787549;275;181;5.0;cache_missed
117;585;874790773;275;156;5.0;cache_missed
118;586;874790773;275;222;5.0;cache_missed
119;587;874790773;275;1140;3.0;cache_missed
120;588;874790801;275;530;4.0;cache_missed
121;590;874790826;275;771;4.0;cache_missed
122;591;874790826;275;69;4.0;cache_missed
123;592;874790855;275;938;3.0;cache_missed
124;593;874790855;275;469;3.0;cache_missed
125;594;874790875;275;1193;3.0;cache_missed
126;595;874790903;275;692;4.0;cache_missed
127;596;874790903;275;731;4.0;cache_missed
128;597;874790903;275;646;4.0;cache_missed
129;598;874790926;275;422;5.0;cache_missed
130;600;874790952;275;192;4.0;cache_missed
131;601;874790972;275;428;5.0;cache_missed
132;602;874790995;275;38;3.0;cache_missed
133;603;874790996;275;68;4.0;cache_missed
134;604;874790996;275;391;3.0;cache_missed
135;606;874791025;275;53;3.0;cache_missed
136;607;874791025;275;50;3.0;cache_missed
137;608;874791048;275;1219;4.0;cache_missed
138;609;874791101;275;424;4.0;cache_missed
139;610;874791101;275;85;3.0;cache_missed
140;611;874791101;275;80;4.0;cache_missed
141;612;874791101;275;355;3.0;cache_missed
142;613;874791102;275;1266;4.0;cache_missed
143;614;874791102;275;178;5.0;cache_missed
144;615;874791102;275;186;5.0;cache_missed
145;616;874791123;275;525;4.0;cache_missed
146;617;874791145;275;45;3.0;cache_missed
147;618;874791145;275;214;4.0;cache_missed
148;619;874791169;275;57;4.0;cache_missed
149;620;874791169;275;568;4.0;cache_missed
150;621;874791169;275;290;3.0;cache_missed
151;623;874791194;275;657;4.0;cache_missed
152;624;874791194;275;714;3.0;cache_missed
153;625;874791194;275;238;4.0;cache_missed
154;626;874791194;275;548;3.0;cache_missed
155;627;874791214;275;734;4.0;cache_missed
156;628;874791236;275;381;4.0;cache_missed
157;629;874791257;275;316;4.0;cache_missed
158;630;874791297;275;654;4.0;cache_missed
159;631;874791316;275;696;2.0;cache_missed
160;632;874791339;275;364;3.0;cache_missed
161;633;874791339;275;374;1.0;cache_missed
162;634;874791383;275;379;3.0;cache_missed
163;635;874791383;275;42;1.0;cache_missed
164;636;874791383;275;1481;4.0;cache_missed
165;637;874791407;275;401;3.0;cache_missed
166;638;874791407;275;1212;1.0;cache_missed
167;640;874791444;275;582;3.0;cache_missed
168;641;874791464;275;719;2.0;cache_missed
169;642;874791487;275;802;2.0;cache_missed
170;643;874791488;275;1231;3.0;cache_missed
171;645;874791506;275;75;4.0;cache_missed
172;646;874791527;275;1134;4.0;cache_missed
173;647;874791623;275;7;4.0;cache_missed
174;648;874791623;275;3;4.0;cache_missed
175;649;874791623;275;167;5.0;cache_missed
176;650;874791623;275;788;3.0;cache_missed
177;651;874791623;275;55;5.0;cache_missed
178;652;874791623;275;41;4.0;cache_missed
179;653;874791667;275;152;4.0;cache_missed
180;654;874791667;275;203;5.0;cache_missed
181;655;874791667;275;208;4.0;cache_missed
182;656;874791667;275;366;3.0;cache_missed
183;658;874791694;275;785;3.0;cache_missed
184;659;874791695;275;958;4.0;cache_missed
185;660;874791747;275;153;4.0;cache_missed
186;663;874791805;275;563;3.0;cache_missed
187;664;874791805;275;72;3.0;cache_missed
188;665;874791806;275;853;4.0;cache_missed
189;666;874791806;275;745;4.0;cache_missed
190;667;874791830;275;1117;4.0;cache_missed
191;669;874791870;275;427;4.0;cache_missed
192;670;874791871;275;39;3.0;cache_missed
193;671;874791871;275;720;3.0;cache_missed
194;672;874791871;275;84;3.0;cache_missed
195;673;874791871;275;201;4.0;cache_missed
196;674;874791894;275;16;4.0;cache_missed
197;675;874791894;275;1139;2.0;cache_missed
198;676;874791932;275;795;1.0;cache_missed
199;677;874791932;275;157;3.0;cache_missed
200;678;874791960;275;432;4.0;cache_missed
201;679;874791960;275;273;3.0;cache_missed
202;680;874791960;275;691;4.0;cache_missed
203;681;874791960;275;87;3.0;cache_missed
204;682;874791960;275;71;4.0;cache_missed
205;685;874791993;275;172;5.0;cache_missed
206;686;874791993;275;65;3.0;cache_missed
207;687;874791993;275;66;3.0;cache_missed
208;688;874792018;275;32;4.0;cache_missed
209;689;874792018;275;708;4.0;cache_missed
210;690;874792018;275;185;5.0;cache_missed
211;692;874792040;275;1217;4.0;cache_missed
212;693;874792094;275;231;3.0;cache_missed
213;694;874792094;275;392;4.0;cache_missed
214;695;874792094;275;387;2.0;cache_missed
215;696;874792094;275;400;3.0;cache_missed
216;697;874792094;275;209;4.0;cache_missed
217;698;874792118;275;395;4.0;cache_missed
218;699;874792118;275;570;2.0;cache_missed
219;701;874792143;275;779;3.0;cache_missed
220;702;874792143;275;782;1.0;cache_missed
221;703;874792168;275;62;3.0;cache_missed
222;704;874792189;275;383;3.0;cache_missed
223;705;874792194;820;293;4.0;cache_hit
224;706;874792216;275;450;3.0;cache_missed
225;708;874792237;275;79;3.0;cache_missed
226;709;874792277;275;40;3.0;cache_missed
227;710;874792277;275;727;2.0;cache_missed
228;711;874792285;820;99;2.0;cache_hit
229;712;874792285;820;1083;5.0;cache_missed
230;713;874792310;275;408;3.0;cache_missed
231;714;874792310;275;406;2.0;cache_missed
232;715;874792310;275;574;2.0;cache_missed
233;716;874792366;275;54;4.0;cache_missed
234;717;874792366;275;23;4.0;cache_missed
235;718;874792366;275;173;5.0;cache_missed
236;719;874792366;275;88;5.0;cache_missed
237;720;874792369;820;274;5.0;cache_missed
238;721;874792369;820;13;4.0;cache_missed
239;722;874792401;275;175;5.0;cache_missed
240;723;874792401;275;143;5.0;cache_missed
241;724;874792402;275;81;4.0;cache_missed
242;725;874792402;275;240;4.0;cache_missed
243;726;874792402;275;182;5.0;cache_missed
244;727;874792403;820;475;4.0;cache_missed
245;728;874792435;275;171;5.0;cache_missed
246;729;874792435;275;95;5.0;cache_missed
247;730;874792436;275;232;3.0;cache_missed
248;731;874792436;275;127;4.0;cache_missed
249;732;874792436;275;78;4.0;cache_missed
250;733;874792436;275;1;4.0;cache_missed
251;734;874792436;275;683;4.0;cache_missed
252;735;874792442;820;116;3.0;cache_hit
253;736;874792483;275;264;4.0;cache_missed
254;737;874792483;275;228;3.0;cache_missed
255;738;874792483;275;635;4.0;cache_missed
256;739;874792483;275;67;4.0;cache_missed
257;740;874792483;275;160;3.0;cache_missed
258;741;874792483;275;194;5.0;cache_missed
259;742;874792491;820;762;3.0;cache_hit
260;743;874792491;820;236;5.0;cache_hit
261;744;874792519;275;539;1.0;cache_missed
262;745;874792520;275;664;3.0;cache_missed
263;746;874792520;275;540;3.0;cache_missed
264;747;874792520;275;678;3.0;cache_missed
265;748;874792520;275;225;4.0;cache_missed
266;749;874792520;275;448;2.0;cache_missed
267;750;874792521;820;283;3.0;cache_hit
268;751;874792521;820;180;4.0;cache_hit
269;752;874792547;275;183;4.0;cache_missed
270;753;874792547;275;384;4.0;cache_missed
