;request_id;timestamp;user_id;movie_id;rating;status
0;0;874724710;258;254;4.0;cache_missed
1;0;874724710;258;254;4.0;db_hit
2;1;874724727;258;285;4.0;cache_missed
3;1;874724727;258;285;4.0;db_hit
4;2;874724754;258;297;4.0;cache_missed
5;2;874724754;258;297;4.0;db_hit
6;3;874724781;258;184;4.0;cache_missed
7;3;874724781;258;184;4.0;db_hit
8;4;874724843;258;172;4.0;cache_missed
9;4;874724843;258;172;4.0;db_hit
10;5;874724882;258;107;4.0;cache_missed
11;5;874724882;258;107;4.0;db_hit
12;6;874724882;258;771;4.0;cache_missed
13;6;874724882;258;771;4.0;db_hit
14;7;874724905;258;287;3.0;cache_missed
15;7;874724905;258;287;3.0;db_hit
16;8;874724937;258;927;4.0;cache_missed
17;8;874724937;258;927;4.0;db_hit
18;9;874724988;258;116;4.0;cache_missed
19;9;874724988;258;116;4.0;db_hit
20;10;874725081;258;199;4.0;cache_missed
21;10;874725081;258;199;4.0;db_hit
22;11;874725120;258;404;3.0;cache_missed
23;11;874725120;258;404;3.0;db_hit
24;12;874725264;258;1073;3.0;cache_missed
25;12;874725264;258;1073;3.0;db_hit
26;13;874725386;258;175;4.0;cache_missed
27;13;874725386;258;175;4.0;db_hit
28;14;874725485;258;356;5.0;cache_missed
29;14;874725485;258;356;5.0;db_hit
30;15;874725485;258;209;4.0;cache_missed
31;15;874725485;258;209;4.0;db_hit
32;16;874728168;850;686;2.0;cache_missed
33;16;874728168;850;686;2.0;db_hit
34;17;874728338;850;695;3.0;cache_missed
35;17;874728338;850;695;3.0;db_hit
36;18;874728338;850;283;3.0;cache_missed
37;18;874728338;850;283;3.0;db_hit
38;19;874728370;850;294;5.0;cache_missed
39;19;874728370;850;294;5.0;db_hit
40;20;874728396;850;472;4.0;cache_missed
41;20;874728396;850;472;4.0;db_hit
42;21;874728396;850;543;4.0;cache_missed
43;21;874728396;850;543;4.0;db_hit
44;22;874728430;850;289;4.0;cache_missed
45;22;874728430;850;289;4.0;db_hit
46;23;874728461;850;146;4.0;cache_missed
47;23;874728461;850;146;4.0;db_hit
48;24;874728565;850;120;4.0;cache_missed
49;24;874728565;850;120;4.0;db_hit
50;25;874728598;850;716;3.0;cache_missed
51;25;874728598;850;716;3.0;db_hit
52;26;874729682;711;219;5.0;cache_missed
53;26;874729682;711;219;5.0;db_hit
54;27;874729682;711;1039;4.0;cache_missed
55;27;874729682;711;1039;4.0;db_hit
56;28;874729749;711;509;2.0;cache_missed
57;28;874729749;711;509;2.0;db_hit
58;29;874729750;711;49;4.0;cache_missed
59;29;874729750;711;49;4.0;db_hit
60;30;874729750;711;730;5.0;cache_missed
61;30;874729750;711;730;5.0;db_hit
62;31;874729750;711;416;4.0;cache_missed
63;31;874729750;711;416;4.0;db_hit
64;32;874729778;711;622;4.0;cache_missed
65;32;874729778;711;622;4.0;db_hit
66;33;874729778;711;384;5.0;cache_missed
67;33;874729778;711;384;5.0;db_hit
68;34;874729816;711;65;5.0;cache_missed
69;34;874729816;711;65;5.0;db_hit
70;35;874729816;711;96;5.0;cache_missed
71;35;874729816;711;96;5.0;db_hit
72;36;874729850;711;552;5.0;cache_missed
73;36;874729850;711;552;5.0;db_hit
74;37;874729850;711;968;4.0;cache_missed
75;37;874729850;711;968;4.0;db_hit
76;38;874729850;711;78;4.0;cache_missed
77;38;874729850;711;78;4.0;db_hit
78;39;874729850;711;95;5.0;cache_missed
79;39;874729850;711;95;5.0;db_hit
80;40;874729901;711;180;5.0;cache_missed
81;40;874729901;711;180;5.0;db_hit
82;42;874729901;711;171;5.0;cache_missed
83;42;874729901;711;171;5.0;db_hit
84;43;874729935;711;41;1.0;cache_missed
85;43;874729935;711;41;1.0;db_hit
86;44;874729935;711;401;4.0;cache_missed
87;44;874729935;711;401;4.0;db_hit
88;45;874729935;711;497;3.0;cache_missed
89;45;874729935;711;497;3.0;db_hit
90;46;874729935;711;233;2.0;cache_missed
91;46;874729935;711;233;2.0;db_hit
92;47;874729935;711;420;4.0;cache_missed
93;47;874729935;711;420;4.0;db_hit
94;48;874729935;711;738;4.0;cache_missed
95;48;874729935;711;738;4.0;db_hit
96;49;874729960;711;422;3.0;cache_missed
97;49;874729960;711;422;3.0;db_hit
98;50;874729995;711;98;4.0;cache_missed
99;50;874729995;711;98;4.0;db_hit
100;51;874729995;711;173;5.0;cache_missed
101;51;874729995;711;173;5.0;db_hit
