;request_id;timestamp;user_id;movie_id;rating
0;26;874729682;711;219;5.0
1;27;874729682;711;1039;4.0
2;28;874729749;711;509;2.0
3;29;874729750;711;49;4.0
4;30;874729750;711;730;5.0
5;31;874729750;711;416;4.0
6;32;874729778;711;622;4.0
7;33;874729778;711;384;5.0
8;34;874729816;711;65;5.0
9;35;874729816;711;96;5.0
10;36;874729850;711;552;5.0
11;37;874729850;711;968;4.0
12;38;874729850;711;78;4.0
13;39;874729850;711;95;5.0
14;40;874729901;711;180;5.0
15;41;874729901;711;172;5.0
16;42;874729901;711;171;5.0
17;43;874729935;711;41;1.0
18;44;874729935;711;401;4.0
19;45;874729935;711;497;3.0
20;46;874729935;711;233;2.0
21;47;874729935;711;420;4.0
22;48;874729935;711;738;4.0
23;49;874729960;711;422;3.0
24;50;874729995;711;98;4.0
25;51;874729995;711;173;5.0
26;52;874729995;711;691;5.0
27;53;874729996;711;811;4.0
28;54;874729996;711;1219;5.0
29;55;874729996;711;391;5.0
30;56;874730031;711;60;3.0
31;57;874730031;711;81;5.0
32;58;874730031;711;214;3.0
33;59;874730031;711;201;4.0
34;60;874730056;711;431;4.0
35;61;874730085;711;194;3.0
36;62;874730085;711;461;3.0
37;63;874730085;711;68;3.0
38;64;874730085;711;745;4.0
39;65;874730155;711;775;4.0
40;66;874730155;711;87;4.0
41;67;874730155;711;1054;4.0
42;68;874730155;711;176;2.0
43;69;874730179;711;3;4.0
44;70;874730206;711;784;5.0
45;71;874730206;711;237;3.0
46;72;874730206;711;1468;4.0
47;73;874730234;711;364;3.0
48;74;874730234;711;418;3.0
49;75;874730234;711;659;4.0
50;76;874730234;711;584;4.0
51;77;874730235;711;1502;4.0
52;78;874730261;711;559;3.0
53;79;874730261;711;71;4.0
54;80;874730261;711;227;3.0
55;81;874730261;711;70;5.0
56;82;874730293;711;72;5.0
57;83;874730293;711;621;4.0
58;84;874730293;711;209;5.0
59;85;874730320;711;392;3.0
60;86;874730320;711;661;5.0
61;87;874730320;711;140;3.0
62;88;874730342;711;583;4.0
63;89;874730370;711;731;5.0
64;90;874730370;711;948;4.0
65;91;874730370;711;377;4.0
66;92;874730370;711;715;5.0
67;93;874730396;711;190;3.0
68;94;874730396;711;195;4.0
69;95;874730396;711;82;4.0
70;96;874730420;711;58;2.0
71;97;874730443;711;135;1.0
72;98;874730467;711;229;3.0
73;99;874730467;711;654;5.0
74;100;874730467;711;403;3.0
75;101;874730490;711;1052;4.0
76;102;874730491;711;567;5.0
77;103;874730491;711;940;5.0
78;104;874730491;711;728;5.0
79;105;874730520;711;59;1.0
80;106;874730520;711;505;3.0
81;107;874730520;711;494;4.0
82;108;874730521;711;945;4.0
83;109;874730521;711;485;4.0
84;110;874730552;711;746;3.0
85;111;874730552;711;430;3.0
86;112;874730552;711;94;4.0
87;113;874730553;711;417;3.0
88;114;874730553;711;37;4.0
89;398;874786337;275;257;5.0
90;399;874786338;275;299;4.0
91;400;874786366;275;327;4.0
92;401;874786366;275;293;4.0
93;402;874786392;275;287;4.0
94;403;874786392;275;322;3.0
95;404;874786392;275;321;3.0
96;405;874786419;275;357;3.0
97;406;874786419;275;323;4.0
98;407;874786419;275;677;3.0
99;408;874786419;275;324;3.0
100;410;874786439;275;259;3.0
101;413;874786467;275;918;4.0
102;414;874786467;275;507;5.0
103;415;874786467;275;297;5.0
104;416;874786467;275;407;5.0
105;418;874786488;275;180;5.0
106;421;874786517;275;6;5.0
107;422;874786517;275;272;4.0
108;423;874786538;275;627;4.0
109;424;874786568;275;126;5.0
110;425;874786568;275;150;5.0
111;426;874786568;275;116;4.0
112;427;874786568;275;545;3.0
113;428;874786568;275;0;5.0
114;429;874786605;275;275;4.0
115;430;874786605;275;283;4.0
116;431;874786605;275;546;4.0
117;432;874786605;275;99;5.0
118;433;874786632;275;590;3.0
119;434;874786632;275;248;4.0
120;435;874786632;275;695;2.0
121;436;874786657;275;122;4.0
122;437;874786657;275;256;4.0
123;438;874786657;275;470;4.0
124;441;874786686;275;146;4.0
125;442;874786686;275;245;4.0
126;443;874786686;275;108;4.0
127;444;874786686;275;292;4.0
128;445;874786686;275;409;4.0
129;446;874786686;275;24;4.0
130;448;874786713;275;239;4.0
131;449;874786713;275;1015;3.0
132;450;874786713;275;454;4.0
133;451;874786734;275;234;4.0
134;453;874786756;275;474;5.0
135;454;874786756;275;236;5.0
136;455;874786756;275;741;4.0
137;458;874786784;275;1009;3.0
138;459;874786784;275;684;4.0
139;460;874786784;275;249;4.0
140;462;874786807;275;844;4.0
141;463;874786807;275;410;4.0
142;464;874786807;275;822;3.0
143;465;874786831;275;405;2.0
144;466;874786831;275;472;4.0
145;467;874786854;275;224;3.0
146;468;874786854;275;457;4.0
147;469;874786854;275;289;4.0
148;470;874786876;275;124;4.0
149;471;874786876;275;1128;4.0
150;473;874786897;275;839;3.0
151;474;874786897;275;120;4.0
152;476;874786924;275;147;3.0
153;477;874786924;275;107;3.0
154;478;874786924;275;2;3.0
155;479;874786924;275;149;4.0
156;481;874786945;275;973;2.0
157;483;874786964;275;117;3.0
158;486;874787006;275;251;3.0
159;487;874787006;275;824;3.0
160;490;874787044;275;404;3.0
161;491;874787044;275;1027;3.0
162;493;874787065;275;992;3.0
163;494;874787065;275;280;3.0
164;496;874787090;275;976;2.0
165;497;874787091;275;1244;3.0
166;498;874787109;275;471;3.0
167;502;874787150;275;596;3.0
168;503;874787150;275;1012;3.0
169;504;874787150;275;121;3.0
170;506;874787172;275;119;2.0
171;507;874787172;275;929;2.0
172;508;874787195;275;20;3.0
173;509;874787195;275;594;2.0
174;512;874787214;275;762;3.0
175;513;874787237;275;455;2.0
176;516;874787300;275;1078;2.0
177;520;874787353;275;1005;3.0
178;521;874787353;275;191;5.0
179;522;874787353;275;213;5.0
180;523;874787353;275;179;5.0
181;525;874787376;275;174;5.0
182;527;874787407;275;581;3.0
183;528;874787407;275;46;4.0
184;529;874787407;275;11;5.0
185;530;874787407;275;26;3.0
186;532;874787441;275;468;4.0
187;533;874787441;275;63;5.0
188;534;874787441;275;159;4.0
189;535;874787441;275;27;4.0
190;536;874787441;275;134;5.0
191;538;874787467;275;22;5.0
192;539;874787467;275;805;4.0
193;540;874787467;275;64;4.0
194;541;874787496;275;317;5.0
195;542;874787496;275;21;5.0
196;543;874787496;275;522;4.0
197;544;874787497;275;10;5.0
198;545;874787526;275;356;5.0
199;546;874787526;275;460;4.0
200;547;874787526;275;557;4.0
201;548;874787526;275;56;3.0
202;549;874787526;275;386;3.0
203;550;874787549;275;196;5.0
204;551;874787549;275;96;3.0
205;552;874787549;275;181;5.0
206;585;874790773;275;156;5.0
207;586;874790773;275;222;5.0
208;587;874790773;275;1140;3.0
209;588;874790801;275;530;4.0
210;590;874790826;275;771;4.0
211;591;874790826;275;69;4.0
212;592;874790855;275;938;3.0
213;593;874790855;275;469;3.0
214;594;874790875;275;1193;3.0
215;595;874790903;275;692;4.0
216;596;874790903;275;731;4.0
217;597;874790903;275;646;4.0
218;598;874790926;275;422;5.0
219;600;874790952;275;192;4.0
220;601;874790972;275;428;5.0
221;602;874790995;275;38;3.0
222;603;874790996;275;68;4.0
223;604;874790996;275;391;3.0
224;606;874791025;275;53;3.0
225;607;874791025;275;50;3.0
226;608;874791048;275;1219;4.0
227;609;874791101;275;424;4.0
228;610;874791101;275;85;3.0
229;611;874791101;275;80;4.0
230;612;874791101;275;355;3.0
231;613;874791102;275;1266;4.0
232;614;874791102;275;178;5.0
233;615;874791102;275;186;5.0
234;616;874791123;275;525;4.0
235;617;874791145;275;45;3.0
236;618;874791145;275;214;4.0
237;619;874791169;275;57;4.0
238;620;874791169;275;568;4.0
239;621;874791169;275;290;3.0
240;623;874791194;275;657;4.0
241;624;874791194;275;714;3.0
242;625;874791194;275;238;4.0
243;626;874791194;275;548;3.0
244;627;874791214;275;734;4.0
