;request_id;timestamp;user_id;movie_id;rating
0;398;874786337;275;257;5.0
1;399;874786338;275;299;4.0
2;400;874786366;275;327;4.0
3;401;874786366;275;293;4.0
4;402;874786392;275;287;4.0
5;403;874786392;275;322;3.0
6;404;874786392;275;321;3.0
7;405;874786419;275;357;3.0
8;406;874786419;275;323;4.0
9;407;874786419;275;677;3.0
10;408;874786419;275;324;3.0
11;410;874786439;275;259;3.0
12;413;874786467;275;918;4.0
13;414;874786467;275;507;5.0
14;415;874786467;275;297;5.0
15;416;874786467;275;407;5.0
16;418;874786488;275;180;5.0
17;421;874786517;275;6;5.0
18;422;874786517;275;272;4.0
19;423;874786538;275;627;4.0
20;424;874786568;275;126;5.0
21;425;874786568;275;150;5.0
22;426;874786568;275;116;4.0
23;427;874786568;275;545;3.0
24;428;874786568;275;0;5.0
25;429;874786605;275;275;4.0
26;430;874786605;275;283;4.0
27;431;874786605;275;546;4.0
28;432;874786605;275;99;5.0
29;433;874786632;275;590;3.0
30;434;874786632;275;248;4.0
31;435;874786632;275;695;2.0
32;436;874786657;275;122;4.0
33;437;874786657;275;256;4.0
34;438;874786657;275;470;4.0
35;441;874786686;275;146;4.0
36;442;874786686;275;245;4.0
37;443;874786686;275;108;4.0
38;444;874786686;275;292;4.0
39;445;874786686;275;409;4.0
40;446;874786686;275;24;4.0
41;448;874786713;275;239;4.0
42;449;874786713;275;1015;3.0
43;450;874786713;275;454;4.0
44;451;874786734;275;234;4.0
45;453;874786756;275;474;5.0
46;454;874786756;275;236;5.0
47;455;874786756;275;741;4.0
48;458;874786784;275;1009;3.0
49;459;874786784;275;684;4.0
50;460;874786784;275;249;4.0
51;462;874786807;275;844;4.0
52;463;874786807;275;410;4.0
53;464;874786807;275;822;3.0
54;465;874786831;275;405;2.0
55;466;874786831;275;472;4.0
56;467;874786854;275;224;3.0
57;468;874786854;275;457;4.0
58;469;874786854;275;289;4.0
59;470;874786876;275;124;4.0
60;471;874786876;275;1128;4.0
61;473;874786897;275;839;3.0
62;474;874786897;275;120;4.0
63;476;874786924;275;147;3.0
64;477;874786924;275;107;3.0
65;478;874786924;275;2;3.0
66;479;874786924;275;149;4.0
67;481;874786945;275;973;2.0
68;483;874786964;275;117;3.0
69;486;874787006;275;251;3.0
70;487;874787006;275;824;3.0
71;490;874787044;275;404;3.0
72;491;874787044;275;1027;3.0
73;493;874787065;275;992;3.0
74;494;874787065;275;280;3.0
75;496;874787090;275;976;2.0
76;497;874787091;275;1244;3.0
77;498;874787109;275;471;3.0
78;502;874787150;275;596;3.0
79;503;874787150;275;1012;3.0
80;504;874787150;275;121;3.0
81;506;874787172;275;119;2.0
82;507;874787172;275;929;2.0
83;508;874787195;275;20;3.0
84;509;874787195;275;594;2.0
85;512;874787214;275;762;3.0
86;513;874787237;275;455;2.0
87;516;874787300;275;1078;2.0
88;520;874787353;275;1005;3.0
89;521;874787353;275;191;5.0
90;522;874787353;275;213;5.0
91;523;874787353;275;179;5.0
92;525;874787376;275;174;5.0
