;request_id;timestamp;user_id;movie_id;rating;status
0;915;874805453;290;287;5.0;cache_missed
1;916;874805453;290;323;1.0;cache_missed
2;917;874805577;290;244;2.0;cache_missed
3;918;874805610;290;324;4.0;cache_missed
4;919;874805668;290;236;4.0;cache_missed
5;920;874805699;290;474;5.0;cache_missed
6;921;874805699;290;128;5.0;cache_missed
7;922;874805768;290;146;4.0;cache_missed
8;923;874805804;290;180;5.0;cache_missed
9;924;874805804;290;8;5.0;cache_missed
10;925;874805804;290;843;5.0;cache_missed
11;926;874805860;290;49;5.0;cache_missed
12;927;874805860;290;234;2.0;cache_missed
13;928;874805892;290;1011;4.0;cache_missed
14;929;874805892;290;507;5.0;cache_missed
15;930;874805892;290;1066;4.0;cache_missed
16;931;874805893;290;248;4.0;cache_missed
17;932;874805927;290;249;4.0;cache_missed
18;933;874805927;290;92;4.0;cache_missed
19;934;874805927;290;741;3.0;cache_missed
20;935;874805927;290;243;2.0;cache_missed
21;936;874805927;290;618;3.0;cache_missed
22;937;874805958;290;105;4.0;cache_missed
23;938;874805958;290;454;5.0;cache_missed
24;939;874805958;290;545;3.0;cache_missed
25;940;874805984;290;404;4.0;cache_missed
26;941;874805984;290;120;2.0;cache_missed
27;942;874805984;290;984;3.0;cache_missed
28;943;874806006;290;122;4.0;cache_missed
29;950;874813268;156;285;5.0;cache_missed
30;951;874813477;156;514;5.0;cache_missed
31;952;874813703;156;0;5.0;cache_missed
32;953;874813703;156;292;5.0;cache_missed
33;954;874813703;156;149;5.0;cache_missed
34;955;874813703;156;1301;5.0;cache_missed
35;956;874813703;156;234;5.0;cache_hit
36;993;874824313;194;752;3.0;cache_missed
37;994;874825826;194;66;2.0;cache_missed
38;995;874825826;194;383;2.0;cache_missed
39;996;874825826;194;385;2.0;cache_missed
40;997;874825826;194;1406;2.0;cache_missed
41;998;874825826;194;1413;2.0;cache_missed
42;999;874825826;194;778;2.0;cache_missed
43;1000;874825826;194;770;2.0;cache_missed
44;1001;874825827;194;1414;1.0;cache_missed
45;1002;874826502;755;257;3.0;cache_missed
46;1003;874826502;755;299;4.0;cache_missed
47;1004;874826565;755;172;3.0;cache_missed
48;1005;874826629;755;0;4.0;cache_hit
49;1006;874827023;755;1148;5.0;cache_missed
50;1007;874827062;755;170;4.0;cache_missed
51;1008;874827103;755;274;3.0;cache_missed
52;1009;874827247;755;1008;4.0;cache_missed
53;1010;874827283;755;29;4.0;cache_missed
54;1011;874827486;755;255;4.0;cache_missed
55;1015;874827614;755;366;4.0;cache_missed
56;1018;874827755;755;7;4.0;cache_missed
57;1019;874827755;755;234;3.0;cache_hit
58;1022;874827884;755;134;2.0;cache_missed
59;1023;874827920;755;730;3.0;cache_missed
